MitarbeiterID;Datum;Uhrzeit;Woche;Pappbecher;Bioprodukt
12;11.10.2019;8:03 AM;41;1;0
2;10.10.2019;3:30 PM;41;1;0
16;11.10.2019;3:29 PM;41;1;1
9;11.10.2019;11:04 AM;41;0;0
15;07.10.2019;1:59 PM;41;1;1
20;08.10.2019;10:10 AM;41;0;0
4;07.10.2019;10:51 AM;41;0;1
14;09.10.2019;4:17 PM;41;1;0
3;08.10.2019;3:05 PM;41;1;1
7;09.10.2019;2:26 PM;41;1;0
8;07.10.2019;11:09 AM;41;0;1
11;11.10.2019;8:00 AM;41;1;0
12;08.10.2019;8:34 AM;41;0;1
15;07.10.2019;12:43 PM;41;1;1
6;09.10.2019;3:36 PM;41;0;0
17;11.10.2019;3:43 PM;41;1;0
19;10.10.2019;10:09 AM;41;0;1
13;07.10.2019;1:42 PM;41;0;1
11;07.10.2019;7:41 AM;41;0;0
2;07.10.2019;12:30 PM;41;0;1
1;08.10.2019;5:15 PM;41;1;0
13;09.10.2019;11:32 AM;41;0;1
10;08.10.2019;5:12 PM;41;0;1
11;07.10.2019;1:17 PM;41;1;0
17;07.10.2019;4:13 PM;41;1;1
13;11.10.2019;10:20 AM;41;1;1
2;11.10.2019;3:27 PM;41;1;1
14;10.10.2019;8:34 AM;41;0;1
13;08.10.2019;7:48 AM;41;0;1
2;10.10.2019;9:28 AM;41;1;1
7;08.10.2019;9:07 AM;41;0;1
3;08.10.2019;3:46 PM;41;0;0
7;11.10.2019;8:35 AM;41;0;1
4;09.10.2019;12:28 PM;41;1;0
12;11.10.2019;1:02 PM;41;0;1
13;08.10.2019;9:36 AM;41;0;0
14;07.10.2019;11:20 AM;41;1;0
5;10.10.2019;3:39 PM;41;0;1
3;07.10.2019;4:44 PM;41;0;0
11;08.10.2019;2:36 PM;41;1;1
17;09.10.2019;2:09 PM;41;0;1
6;07.10.2019;12:29 PM;41;0;0
8;07.10.2019;2:23 PM;41;1;0
4;07.10.2019;3:28 PM;41;0;0
7;11.10.2019;2:06 PM;41;0;1
13;07.10.2019;9:43 AM;41;0;0
19;09.10.2019;1:55 PM;41;0;0
17;07.10.2019;8:18 AM;41;0;0
9;11.10.2019;10:51 AM;41;1;1
2;11.10.2019;11:21 AM;41;1;0
8;11.10.2019;7:31 AM;41;0;1
3;11.10.2019;12:43 PM;41;1;1
17;09.10.2019;2:48 PM;41;1;1
20;11.10.2019;3:19 PM;41;0;1
19;07.10.2019;10:22 AM;41;0;0
12;10.10.2019;12:15 PM;41;1;1
19;10.10.2019;1:58 PM;41;0;0
20;11.10.2019;12:08 PM;41;0;1
10;09.10.2019;5:01 PM;41;1;1
3;10.10.2019;3:56 PM;41;1;1
3;07.10.2019;3:48 PM;41;1;0
7;07.10.2019;3:37 PM;41;0;1
4;08.10.2019;11:41 AM;41;1;1
3;08.10.2019;1:21 PM;41;0;0
14;11.10.2019;12:57 PM;41;0;1
4;08.10.2019;7:46 AM;41;0;0
15;07.10.2019;4:39 PM;41;0;0
3;08.10.2019;11:58 AM;41;1;1
6;09.10.2019;12:22 PM;41;0;1
6;10.10.2019;12:24 PM;41;0;0
15;07.10.2019;10:00 AM;41;1;1
14;07.10.2019;10:04 AM;41;0;1
19;08.10.2019;9:29 AM;41;0;1
1;08.10.2019;11:39 AM;41;1;1
20;08.10.2019;7:54 AM;41;0;1
6;10.10.2019;2:17 PM;41;0;1
4;11.10.2019;3:30 PM;41;1;1
9;07.10.2019;4:44 PM;41;1;1
13;07.10.2019;11:02 AM;41;0;0
2;09.10.2019;10:12 AM;41;0;1
20;11.10.2019;9:58 AM;41;1;0
5;07.10.2019;12:56 PM;41;1;1
12;07.10.2019;7:55 AM;41;1;1
12;09.10.2019;1:37 PM;41;1;0
14;07.10.2019;2:47 PM;41;1;1
14;11.10.2019;8:14 AM;41;1;0
16;08.10.2019;1:09 PM;41;1;0
6;07.10.2019;3:31 PM;41;1;1
14;07.10.2019;1:53 PM;41;0;1
17;09.10.2019;2:02 PM;41;1;0
12;08.10.2019;4:06 PM;41;0;1
5;09.10.2019;1:25 PM;41;1;1
2;11.10.2019;11:44 AM;41;0;0
1;07.10.2019;12:05 PM;41;1;1
20;10.10.2019;3:47 PM;41;1;1
6;07.10.2019;12:35 PM;41;1;1
4;08.10.2019;10:17 AM;41;1;1
6;09.10.2019;4:06 PM;41;0;1
15;10.10.2019;10:13 AM;41;1;1
13;07.10.2019;12:03 PM;41;1;0
10;10.10.2019;3:43 PM;41;1;0
5;07.10.2019;12:15 PM;41;1;0
2;10.10.2019;2:28 PM;41;0;1
5;11.10.2019;1:31 PM;41;0;1
17;11.10.2019;9:03 AM;41;0;1
18;09.10.2019;4:54 PM;41;0;0
16;08.10.2019;11:54 AM;41;0;1
16;10.10.2019;12:06 PM;41;1;1
12;07.10.2019;10:28 AM;41;0;0
12;08.10.2019;11:59 AM;41;0;0
20;08.10.2019;12:02 PM;41;1;1
20;10.10.2019;9:05 AM;41;0;0
16;11.10.2019;12:58 PM;41;1;1
13;09.10.2019;4:06 PM;41;1;1
