MitarbeiterID;Datum;Uhrzeit;Woche;Pappbecher;Bioprodukt
4;18.11.2019;7:53 AM;47;1;1
1;19.11.2019;9:35 AM;47;0;1
3;21.11.2019;11:35 AM;47;0;0
15;19.11.2019;4:18 PM;47;0;1
9;22.11.2019;9:02 AM;47;1;1
6;19.11.2019;4:55 PM;47;0;0
15;21.11.2019;8:43 AM;47;0;1
16;18.11.2019;10:40 AM;47;1;0
18;19.11.2019;3:24 PM;47;0;1
19;19.11.2019;1:04 PM;47;0;0
6;18.11.2019;2:47 PM;47;0;0
17;22.11.2019;9:24 AM;47;1;0
7;18.11.2019;10:33 AM;47;1;0
9;21.11.2019;7:42 AM;47;0;1
15;18.11.2019;7:44 AM;47;1;0
7;19.11.2019;1:36 PM;47;1;0
8;18.11.2019;2:14 PM;47;0;1
13;19.11.2019;12:33 PM;47;0;0
5;22.11.2019;11:33 AM;47;1;1
9;20.11.2019;9:06 AM;47;0;0
11;22.11.2019;9:11 AM;47;1;0
10;21.11.2019;8:10 AM;47;0;0
16;18.11.2019;4:22 PM;47;0;1
18;21.11.2019;9:06 AM;47;0;1
10;21.11.2019;11:02 AM;47;0;1
2;22.11.2019;1:55 PM;47;0;0
11;18.11.2019;1:51 PM;47;1;1
1;21.11.2019;8:18 AM;47;1;0
3;18.11.2019;5:01 PM;47;1;1
5;20.11.2019;2:32 PM;47;0;1
20;21.11.2019;8:02 AM;47;1;1
15;22.11.2019;11:40 AM;47;0;1
17;18.11.2019;4:42 PM;47;1;1
8;21.11.2019;4:15 PM;47;0;1
20;21.11.2019;3:18 PM;47;0;0
7;22.11.2019;12:06 PM;47;0;0
9;22.11.2019;2:33 PM;47;0;1
12;18.11.2019;11:40 AM;47;0;1
11;20.11.2019;1:15 PM;47;1;0
4;19.11.2019;3:13 PM;47;0;1
13;20.11.2019;4:50 PM;47;0;0
14;18.11.2019;11:48 AM;47;1;0
4;22.11.2019;8:26 AM;47;0;1
11;21.11.2019;8:07 AM;47;0;0
1;18.11.2019;11:51 AM;47;0;0
8;22.11.2019;4:41 PM;47;0;1
11;21.11.2019;10:56 AM;47;0;1
3;20.11.2019;4:37 PM;47;1;1
8;21.11.2019;5:02 PM;47;1;0
13;22.11.2019;8:14 AM;47;1;0
5;20.11.2019;12:06 PM;47;0;1
3;21.11.2019;12:27 PM;47;1;1
14;18.11.2019;10:21 AM;47;0;1
14;20.11.2019;9:11 AM;47;1;1
2;21.11.2019;1:46 PM;47;1;0
18;19.11.2019;5:11 PM;47;0;1
13;22.11.2019;10:21 AM;47;1;1
3;18.11.2019;11:22 AM;47;0;1
20;20.11.2019;2:23 PM;47;1;0
15;20.11.2019;9:22 AM;47;1;1
11;22.11.2019;2:33 PM;47;0;0
5;20.11.2019;11:53 AM;47;1;0
12;20.11.2019;10:46 AM;47;0;0
1;20.11.2019;9:59 AM;47;1;0
12;22.11.2019;3:01 PM;47;1;0
18;22.11.2019;7:49 AM;47;0;0
2;20.11.2019;3:29 PM;47;0;1
4;19.11.2019;10:17 AM;47;0;0
8;18.11.2019;10:43 AM;47;0;1
7;20.11.2019;11:45 AM;47;0;1
9;22.11.2019;1:30 PM;47;0;0
7;18.11.2019;5:11 PM;47;0;0
11;18.11.2019;10:49 AM;47;0;1
6;19.11.2019;1:44 PM;47;0;1
2;20.11.2019;11:29 AM;47;1;0
5;18.11.2019;2:10 PM;47;1;1
6;20.11.2019;8:05 AM;47;1;0
19;21.11.2019;7:41 AM;47;0;0
4;20.11.2019;10:02 AM;47;1;0
17;19.11.2019;2:04 PM;47;1;1
15;19.11.2019;2:45 PM;47;1;1
1;22.11.2019;9:09 AM;47;0;1
8;19.11.2019;7:40 AM;47;0;1
12;21.11.2019;8:21 AM;47;1;0
4;18.11.2019;9:48 AM;47;1;0
9;20.11.2019;2:07 PM;47;0;0
13;22.11.2019;9:54 AM;47;1;0
15;18.11.2019;12:02 PM;47;0;1
4;22.11.2019;7:57 AM;47;0;1
19;20.11.2019;11:22 AM;47;0;1
5;19.11.2019;11:00 AM;47;1;1
15;18.11.2019;11:51 AM;47;1;1
3;18.11.2019;4:31 PM;47;1;0
16;20.11.2019;4:39 PM;47;1;1
