MitarbeiterID;Datum;Uhrzeit;Woche;Pappbecher;Bioprodukt
2;18.10.2019;1:59 PM;42;1;0
15;17.10.2019;10:24 AM;42;0;0
19;15.10.2019;9:56 AM;42;0;1
17;16.10.2019;8:05 AM;42;1;0
5;14.10.2019;9:21 AM;42;1;0
8;17.10.2019;7:41 AM;42;0;0
2;15.10.2019;4:26 PM;42;1;1
19;14.10.2019;11:12 AM;42;1;1
2;16.10.2019;12:04 PM;42;1;1
14;18.10.2019;3:46 PM;42;0;0
5;18.10.2019;7:30 AM;42;0;0
11;16.10.2019;2:29 PM;42;0;0
11;15.10.2019;9:15 AM;42;0;1
2;17.10.2019;7:44 AM;42;0;0
4;16.10.2019;8:09 AM;42;0;0
20;15.10.2019;1:34 PM;42;1;1
13;14.10.2019;9:05 AM;42;0;1
7;17.10.2019;10:16 AM;42;1;1
20;16.10.2019;9:44 AM;42;0;1
1;14.10.2019;2:22 PM;42;0;0
1;16.10.2019;12:22 PM;42;1;1
12;18.10.2019;12:40 PM;42;0;0
18;16.10.2019;1:59 PM;42;0;0
16;18.10.2019;9:41 AM;42;0;0
9;14.10.2019;4:36 PM;42;1;0
8;17.10.2019;8:29 AM;42;1;0
20;18.10.2019;7:51 AM;42;0;1
7;15.10.2019;10:25 AM;42;1;0
11;14.10.2019;9:45 AM;42;0;0
17;16.10.2019;9:00 AM;42;1;1
14;16.10.2019;1:45 PM;42;1;1
2;18.10.2019;4:16 PM;42;1;1
19;17.10.2019;3:17 PM;42;1;1
20;16.10.2019;10:50 AM;42;0;0
13;17.10.2019;11:47 AM;42;0;0
10;18.10.2019;8:27 AM;42;0;1
