MitarbeiterID;Datum;Uhrzeit;Woche;Pappbecher;Bioprodukt
6;08.01.2020;10:11 AM;2;1;0
14;06.01.2020;12:40 PM;2;1;1
14;11.01.2020;3:01 PM;2;1;1
9;07.01.2020;4:10 PM;2;1;1
14;07.01.2020;10:02 AM;2;1;1
17;06.01.2020;12:56 PM;2;1;1
13;09.01.2020;2:42 PM;2;1;1
10;11.01.2020;11:02 AM;2;1;1
11;11.01.2020;10:43 AM;2;1;1
6;08.01.2020;12:54 PM;2;1;1
8;10.01.2020;12:56 PM;2;1;1
13;10.01.2020;7:47 AM;2;1;1
5;06.01.2020;2:25 PM;2;1;1
16;06.01.2020;9:44 AM;2;1;1
17;06.01.2020;11:53 AM;2;1;1
16;11.01.2020;1:26 PM;2;1;1
1;06.01.2020;12:53 PM;2;1;1
10;07.01.2020;9:30 AM;2;1;1
11;11.01.2020;10:41 AM;2;1;1
8;10.01.2020;11:31 AM;2;1;1
12;08.01.2020;8:59 AM;2;1;1
15;06.01.2020;9:51 AM;2;1;1
11;07.01.2020;10:29 AM;2;1;1
11;08.01.2020;5:12 PM;2;1;1
19;11.01.2020;4:29 PM;2;1;1
17;10.01.2020;9:34 AM;2;1;1
12;08.01.2020;12:43 PM;2;1;1
7;09.01.2020;2:34 PM;2;1;1
17;09.01.2020;10:03 AM;2;1;1
9;08.01.2020;3:08 PM;2;1;1
13;08.01.2020;1:29 PM;2;1;1
19;08.01.2020;3:37 PM;2;1;1
18;10.01.2020;4:21 PM;2;1;1
14;08.01.2020;3:57 PM;2;1;1
10;06.01.2020;4:50 PM;2;1;1
16;08.01.2020;2:36 PM;2;1;1
1;11.01.2020;3:55 PM;2;1;1
10;10.01.2020;9:19 AM;2;1;1
8;07.01.2020;12:37 PM;2;1;1
4;06.01.2020;12:38 PM;2;1;1
4;06.01.2020;8:00 AM;2;1;1
12;07.01.2020;11:49 AM;2;1;1
8;09.01.2020;10:46 AM;2;1;1
14;06.01.2020;2:25 PM;2;1;1
1;11.01.2020;8:08 AM;2;1;1
7;09.01.2020;3:30 PM;2;1;1
14;11.01.2020;8:22 AM;2;1;1
17;09.01.2020;12:08 PM;2;1;1
5;06.01.2020;12:24 PM;2;1;1
6;08.01.2020;9:13 AM;2;1;1
3;09.01.2020;1:54 PM;2;1;1
1;07.01.2020;12:17 PM;2;1;1
8;08.01.2020;3:23 PM;2;1;1
7;11.01.2020;11:49 AM;2;1;1
18;08.01.2020;8:49 AM;2;1;1
2;10.01.2020;10:49 AM;2;1;1
1;09.01.2020;8:26 AM;2;1;0
11;11.01.2020;11:34 AM;2;1;1
13;09.01.2020;9:45 AM;2;1;0
20;10.01.2020;4:20 PM;2;0;1
7;06.01.2020;4:49 PM;2;0;1
6;08.01.2020;8:13 AM;2;0;0
6;11.01.2020;8:05 AM;2;0;0
10;09.01.2020;9:49 AM;2;1;1
1;09.01.2020;9:18 AM;2;0;0
6;09.01.2020;8:07 AM;2;1;0
1;11.01.2020;12:56 PM;2;1;0
16;07.01.2020;7:33 AM;2;0;0
8;11.01.2020;4:02 PM;2;0;0
12;08.01.2020;12:49 PM;2;0;0
18;07.01.2020;12:42 PM;2;0;0
17;07.01.2020;9:38 AM;2;0;0
12;07.01.2020;10:47 AM;2;1;0
8;09.01.2020;11:19 AM;2;0;0
15;06.01.2020;2:37 PM;2;1;1
18;11.01.2020;8:01 AM;2;0;0
6;07.01.2020;8:56 AM;2;0;1
14;09.01.2020;7:45 AM;2;0;0
13;09.01.2020;12:07 PM;2;0;0
11;06.01.2020;7:38 AM;2;1;0
16;09.01.2020;2:52 PM;2;1;0
18;06.01.2020;11:05 AM;2;0;1
7;07.01.2020;3:18 PM;2;0;1
6;08.01.2020;5:06 PM;2;1;0
18;09.01.2020;10:00 AM;2;0;1
11;06.01.2020;8:19 AM;2;1;0
1;09.01.2020;9:53 AM;2;0;1
11;08.01.2020;11:51 AM;2;0;1
5;10.01.2020;9:23 AM;2;1;1
12;07.01.2020;10:39 AM;2;0;1
18;08.01.2020;8:16 AM;2;0;0
8;08.01.2020;11:40 AM;2;1;0
20;10.01.2020;11:45 AM;2;0;1
11;07.01.2020;7:58 AM;2;0;0
15;10.01.2020;10:28 AM;2;1;0
2;09.01.2020;3:39 PM;2;1;1
4;10.01.2020;11:40 AM;2;0;0
4;06.01.2020;4:43 PM;2;1;0
11;07.01.2020;3:52 PM;2;1;0
1;11.01.2020;8:58 AM;2;0;0
3;08.01.2020;9:07 AM;2;1;0
