MitarbeiterID;Datum;Uhrzeit;Woche;Pappbecher;Bioprodukt
18;22.10.2019;8:12 AM;43;0;1
18;23.10.2019;3:46 PM;43;0;1
13;25.10.2019;11:35 AM;43;0;1
16;25.10.2019;1:23 PM;43;1;0
19;24.10.2019;12:15 PM;43;1;1
2;21.10.2019;11:24 AM;43;0;0
13;22.10.2019;4:49 PM;43;1;0
2;24.10.2019;1:46 PM;43;1;0
20;24.10.2019;9:23 AM;43;0;1
20;23.10.2019;3:04 PM;43;0;1
1;22.10.2019;8:45 AM;43;0;0
10;24.10.2019;4:13 PM;43;0;0
19;25.10.2019;3:03 PM;43;1;1
7;21.10.2019;2:29 PM;43;0;0
15;21.10.2019;4:21 PM;43;0;0
14;21.10.2019;9:54 AM;43;1;1
12;23.10.2019;3:49 PM;43;0;0
18;23.10.2019;2:54 PM;43;1;0
10;21.10.2019;2:14 PM;43;1;0
17;21.10.2019;8:57 AM;43;0;1
2;24.10.2019;2:12 PM;43;1;0
10;24.10.2019;11:09 AM;43;1;0
4;22.10.2019;2:09 PM;43;1;1
10;22.10.2019;1:45 PM;43;0;0
6;25.10.2019;1:12 PM;43;1;0
10;22.10.2019;12:11 PM;43;0;0
13;24.10.2019;10:23 AM;43;0;0
1;21.10.2019;9:27 AM;43;0;1
15;22.10.2019;2:16 PM;43;1;0
1;22.10.2019;7:33 AM;43;1;1
17;24.10.2019;4:47 PM;43;0;1
11;23.10.2019;3:02 PM;43;0;1
20;25.10.2019;3:14 PM;43;0;1
6;22.10.2019;9:35 AM;43;0;1
20;22.10.2019;3:18 PM;43;1;0
15;22.10.2019;10:11 AM;43;0;0
20;25.10.2019;4:02 PM;43;0;0
18;23.10.2019;12:00 PM;43;1;1
20;22.10.2019;8:53 AM;43;0;0
18;25.10.2019;1:25 PM;43;1;1
9;24.10.2019;9:05 AM;43;0;0
12;22.10.2019;12:16 PM;43;1;0
14;21.10.2019;8:38 AM;43;0;1
17;22.10.2019;11:45 AM;43;0;1
4;22.10.2019;8:10 AM;43;0;1
9;25.10.2019;12:47 PM;43;1;1
16;25.10.2019;1:29 PM;43;1;1
6;21.10.2019;9:05 AM;43;0;1
11;24.10.2019;8:53 AM;43;1;1
7;24.10.2019;1:26 PM;43;0;0
3;23.10.2019;9:44 AM;43;1;0
10;25.10.2019;10:40 AM;43;1;0
15;25.10.2019;1:20 PM;43;0;0
5;24.10.2019;8:03 AM;43;1;0
7;25.10.2019;9:24 AM;43;1;1
18;24.10.2019;7:55 AM;43;0;0
2;25.10.2019;4:37 PM;43;0;0
15;24.10.2019;7:44 AM;43;1;1
2;22.10.2019;9:45 AM;43;1;1
1;24.10.2019;3:04 PM;43;1;1
5;23.10.2019;8:06 AM;43;1;0
18;23.10.2019;5:04 PM;43;0;1
19;21.10.2019;5:01 PM;43;1;0
12;22.10.2019;9:58 AM;43;0;0
8;21.10.2019;7:56 AM;43;0;0
3;25.10.2019;12:03 PM;43;1;1
13;25.10.2019;11:24 AM;43;0;0
19;25.10.2019;1:10 PM;43;1;0
6;21.10.2019;11:04 AM;43;0;0
16;24.10.2019;9:10 AM;43;0;0
7;25.10.2019;12:17 PM;43;1;0
18;22.10.2019;8:28 AM;43;1;0
1;23.10.2019;9:42 AM;43;0;0
12;21.10.2019;1:54 PM;43;0;0
20;23.10.2019;7:49 AM;43;0;0
14;21.10.2019;12:03 PM;43;1;0
19;23.10.2019;2:55 PM;43;0;0
19;24.10.2019;7:56 AM;43;0;0
16;23.10.2019;4:04 PM;43;1;1
6;23.10.2019;11:29 AM;43;0;1
20;24.10.2019;5:02 PM;43;1;0
3;22.10.2019;11:26 AM;43;0;0
5;24.10.2019;8:43 AM;43;0;1
2;23.10.2019;1:50 PM;43;1;0
6;22.10.2019;9:23 AM;43;1;0
10;21.10.2019;12:44 PM;43;1;0
8;24.10.2019;11:49 AM;43;1;0
8;23.10.2019;9:06 AM;43;1;1
3;24.10.2019;10:47 AM;43;1;1
11;22.10.2019;4:59 PM;43;0;1
20;22.10.2019;3:38 PM;43;1;0
11;25.10.2019;12:49 PM;43;1;1
2;24.10.2019;5:03 PM;43;1;1
14;21.10.2019;1:27 PM;43;1;1
14;23.10.2019;4:29 PM;43;0;1
12;24.10.2019;1:56 PM;43;1;0
7;21.10.2019;4:38 PM;43;1;1
10;24.10.2019;2:03 PM;43;1;0
10;22.10.2019;11:52 AM;43;0;1
1;24.10.2019;1:02 PM;43;0;1
9;21.10.2019;10:46 AM;43;1;1
7;23.10.2019;8:09 AM;43;0;1
17;25.10.2019;11:45 AM;43;1;0
15;25.10.2019;7:58 AM;43;0;0
7;24.10.2019;10:00 AM;43;0;0
10;23.10.2019;10:31 AM;43;1;1
20;25.10.2019;2:09 PM;43;1;0
20;21.10.2019;11:06 AM;43;1;1
12;23.10.2019;2:21 PM;43;1;1
8;22.10.2019;8:09 AM;43;0;1
19;25.10.2019;11:10 AM;43;0;0
19;22.10.2019;11:00 AM;43;0;1
11;24.10.2019;5:06 PM;43;0;1
9;24.10.2019;10:27 AM;43;0;1
4;24.10.2019;9:17 AM;43;0;0
13;25.10.2019;1:21 PM;43;0;0
11;25.10.2019;3:30 PM;43;0;0
1;22.10.2019;3:52 PM;43;0;0
9;23.10.2019;1:35 PM;43;1;0
3;23.10.2019;4:35 PM;43;0;1
10;24.10.2019;3:14 PM;43;0;1
15;25.10.2019;4:12 PM;43;0;1
2;24.10.2019;3:49 PM;43;1;0
20;21.10.2019;3:40 PM;43;1;1
16;23.10.2019;1:33 PM;43;0;0
18;23.10.2019;11:11 AM;43;0;0
6;25.10.2019;12:00 PM;43;0;0
16;21.10.2019;7:31 AM;43;1;1
5;24.10.2019;8:49 AM;43;0;0
20;24.10.2019;9:52 AM;43;1;1
6;24.10.2019;10:14 AM;43;1;0
11;22.10.2019;8:45 AM;43;1;1
8;24.10.2019;3:07 PM;43;0;1
14;21.10.2019;8:28 AM;43;0;0
2;24.10.2019;8:55 AM;43;1;1
17;24.10.2019;12:15 PM;43;1;0
8;25.10.2019;1:35 PM;43;1;0
12;22.10.2019;8:15 AM;43;1;1
10;22.10.2019;12:17 PM;43;1;1
15;23.10.2019;3:19 PM;43;0;1
16;23.10.2019;9:19 AM;43;1;1
8;22.10.2019;3:39 PM;43;0;1
8;21.10.2019;8:35 AM;43;1;1
10;24.10.2019;4:22 PM;43;1;0
4;24.10.2019;4:52 PM;43;0;1
8;24.10.2019;10:19 AM;43;0;1
18;22.10.2019;8:55 AM;43;1;0
3;23.10.2019;12:51 PM;43;0;0
