MitarbeiterID;Datum;Uhrzeit;Woche;Pappbecher;Bioprodukt
2;18.12.2019;3:32 PM;51;0;0
17;18.12.2019;11:39 AM;51;1;1
13;17.12.2019;4:24 PM;51;1;1
18;16.12.2019;5:08 PM;51;0;0
1;19.12.2019;9:40 AM;51;1;1
14;19.12.2019;9:43 AM;51;1;0
6;17.12.2019;8:19 AM;51;0;0
5;20.12.2019;12:34 PM;51;0;1
6;19.12.2019;8:21 AM;51;1;0
12;17.12.2019;8:16 AM;51;0;1
12;18.12.2019;11:36 AM;51;1;0
20;19.12.2019;5:03 PM;51;0;0
17;19.12.2019;8:22 AM;51;0;1
15;20.12.2019;12:16 PM;51;1;0
3;19.12.2019;8:40 AM;51;1;1
12;16.12.2019;2:16 PM;51;0;1
7;20.12.2019;12:27 PM;51;0;0
20;20.12.2019;9:25 AM;51;0;1
9;17.12.2019;12:36 PM;51;0;0
8;18.12.2019;8:42 AM;51;0;1
18;18.12.2019;2:40 PM;51;0;0
4;18.12.2019;10:27 AM;51;1;0
5;19.12.2019;11:27 AM;51;0;1
2;16.12.2019;3:33 PM;51;1;0
7;20.12.2019;12:00 PM;51;0;1
16;18.12.2019;12:49 PM;51;0;1
7;17.12.2019;12:26 PM;51;1;1
13;18.12.2019;11:35 AM;51;0;1
18;16.12.2019;4:07 PM;51;1;0
5;17.12.2019;9:52 AM;51;1;1
8;16.12.2019;9:09 AM;51;0;1
8;20.12.2019;10:11 AM;51;1;1
16;19.12.2019;2:50 PM;51;1;0
4;19.12.2019;11:05 AM;51;1;0
9;17.12.2019;10:38 AM;51;0;0
17;20.12.2019;3:57 PM;51;0;1
4;19.12.2019;3:57 PM;51;1;0
10;20.12.2019;9:41 AM;51;0;1
17;16.12.2019;1:11 PM;51;1;1
13;17.12.2019;10:11 AM;51;1;0
16;17.12.2019;9:03 AM;51;0;0
8;17.12.2019;7:36 AM;51;1;0
10;18.12.2019;1:31 PM;51;1;0
6;18.12.2019;2:45 PM;51;1;0
9;20.12.2019;1:25 PM;51;0;1
4;16.12.2019;11:15 AM;51;1;0
14;20.12.2019;10:57 AM;51;0;1
19;20.12.2019;9:46 AM;51;0;0
11;20.12.2019;2:12 PM;51;1;1
5;20.12.2019;3:20 PM;51;1;0
14;18.12.2019;10:48 AM;51;1;0
17;18.12.2019;11:27 AM;51;0;0
14;16.12.2019;2:21 PM;51;0;1
1;18.12.2019;9:02 AM;51;0;1
19;17.12.2019;3:59 PM;51;1;0
9;18.12.2019;9:59 AM;51;1;1
17;16.12.2019;3:22 PM;51;0;1
18;18.12.2019;3:08 PM;51;1;0
15;19.12.2019;1:33 PM;51;1;0
1;19.12.2019;4:30 PM;51;0;0
9;20.12.2019;8:20 AM;51;0;1
3;17.12.2019;11:52 AM;51;1;1
2;16.12.2019;8:19 AM;51;0;1
17;18.12.2019;3:41 PM;51;0;0
20;19.12.2019;4:07 PM;51;0;0
17;16.12.2019;9:05 AM;51;1;1
20;18.12.2019;1:18 PM;51;0;1
