MitarbeiterID;Datum;Uhrzeit;Woche;Pappbecher;Bioprodukt
12;05.11.2019;3:11 PM;45;0;1
11;08.11.2019;9:13 AM;45;0;0
11;05.11.2019;11:08 AM;45;0;1
3;08.11.2019;1:50 PM;45;1;1
1;07.11.2019;11:19 AM;45;0;0
6;04.11.2019;3:38 PM;45;0;1
12;08.11.2019;8:55 AM;45;1;1
19;04.11.2019;10:44 AM;45;1;0
9;05.11.2019;1:53 PM;45;1;0
5;08.11.2019;3:39 PM;45;0;1
15;05.11.2019;11:20 AM;45;1;1
7;08.11.2019;4:35 PM;45;1;0
1;08.11.2019;8:51 AM;45;1;1
2;05.11.2019;2:31 PM;45;0;0
17;06.11.2019;4:18 PM;45;0;0
16;04.11.2019;2:12 PM;45;1;0
2;04.11.2019;8:47 AM;45;1;1
18;04.11.2019;8:05 AM;45;1;0
7;04.11.2019;11:10 AM;45;0;1
11;04.11.2019;3:50 PM;45;0;0
15;04.11.2019;10:13 AM;45;0;0
1;07.11.2019;9:28 AM;45;1;1
10;06.11.2019;3:44 PM;45;0;0
19;07.11.2019;4:43 PM;45;1;1
15;08.11.2019;1:24 PM;45;0;1
8;08.11.2019;10:49 AM;45;1;0
10;04.11.2019;9:28 AM;45;0;0
19;07.11.2019;1:58 PM;45;1;0
6;07.11.2019;1:46 PM;45;0;0
10;05.11.2019;10:02 AM;45;0;1
14;06.11.2019;9:16 AM;45;0;0
19;05.11.2019;9:06 AM;45;0;0
5;05.11.2019;4:13 PM;45;1;1
9;08.11.2019;2:09 PM;45;1;1
9;05.11.2019;11:56 AM;45;0;0
15;08.11.2019;3:24 PM;45;1;1
17;05.11.2019;2:50 PM;45;0;0
16;04.11.2019;3:07 PM;45;1;1
1;06.11.2019;12:04 PM;45;1;0
20;04.11.2019;12:37 PM;45;1;0
10;04.11.2019;8:32 AM;45;1;1
20;07.11.2019;12:23 PM;45;1;1
7;06.11.2019;9:09 AM;45;0;0
2;05.11.2019;9:03 AM;45;0;0
14;08.11.2019;11:52 AM;45;0;1
14;06.11.2019;1:48 PM;45;1;1
2;04.11.2019;5:11 PM;45;0;1
20;07.11.2019;11:35 AM;45;1;1
8;05.11.2019;4:28 PM;45;1;1
5;06.11.2019;10:28 AM;45;0;0
10;06.11.2019;4:05 PM;45;0;0
18;07.11.2019;2:08 PM;45;0;1
2;06.11.2019;9:36 AM;45;0;0
3;07.11.2019;4:51 PM;45;0;0
8;07.11.2019;9:17 AM;45;1;1
19;07.11.2019;3:24 PM;45;1;0
3;08.11.2019;2:58 PM;45;1;1
20;07.11.2019;1:25 PM;45;1;0
11;05.11.2019;10:24 AM;45;1;0
9;07.11.2019;1:31 PM;45;0;1
6;08.11.2019;11:42 AM;45;1;0
13;07.11.2019;2:31 PM;45;0;1
19;04.11.2019;3:59 PM;45;0;0
18;07.11.2019;9:57 AM;45;1;0
15;06.11.2019;11:43 AM;45;1;1
4;06.11.2019;4:21 PM;45;1;1
12;08.11.2019;10:36 AM;45;1;1
4;08.11.2019;10:45 AM;45;0;1
7;05.11.2019;10:36 AM;45;0;0
11;07.11.2019;11:35 AM;45;1;1
