MitarbeiterID;Datum;Uhrzeit;Woche;Pappbecher;Bioprodukt
14;28.10.2019;9:19 AM;44;0;0
12;29.10.2019;11:30 AM;44;1;0
6;01.11.2019;1:14 PM;44;1;0
17;31.10.2019;12:52 PM;44;1;0
11;29.10.2019;2:19 PM;44;1;1
12;01.11.2019;11:31 AM;44;0;1
13;31.10.2019;2:48 PM;44;1;0
10;28.10.2019;2:48 PM;44;1;1
5;30.10.2019;11:48 AM;44;1;1
3;28.10.2019;11:41 AM;44;0;0
11;01.11.2019;11:00 AM;44;0;0
19;29.10.2019;8:02 AM;44;0;0
17;31.10.2019;1:15 PM;44;1;1
10;30.10.2019;3:13 PM;44;0;1
14;01.11.2019;8:23 AM;44;0;0
12;29.10.2019;10:48 AM;44;0;0
16;29.10.2019;9:31 AM;44;0;0
7;28.10.2019;7:55 AM;44;0;0
7;28.10.2019;7:33 AM;44;1;0
8;28.10.2019;10:58 AM;44;0;1
20;28.10.2019;11:21 AM;44;0;1
7;31.10.2019;3:30 PM;44;1;0
13;30.10.2019;2:31 PM;44;1;0
6;28.10.2019;1:48 PM;44;0;1
18;31.10.2019;2:02 PM;44;0;0
15;28.10.2019;2:10 PM;44;1;1
2;29.10.2019;12:27 PM;44;1;1
8;29.10.2019;1:05 PM;44;1;1
3;01.11.2019;3:24 PM;44;1;0
19;01.11.2019;9:54 AM;44;0;0
14;31.10.2019;2:59 PM;44;1;1
1;31.10.2019;5:11 PM;44;0;0
19;30.10.2019;3:28 PM;44;1;0
20;01.11.2019;5:00 PM;44;1;1
19;29.10.2019;1:35 PM;44;0;0
19;28.10.2019;8:48 AM;44;0;0
5;31.10.2019;3:28 PM;44;0;0
5;30.10.2019;1:40 PM;44;1;0
4;01.11.2019;9:33 AM;44;0;0
19;29.10.2019;12:02 PM;44;1;0
4;30.10.2019;3:17 PM;44;1;0
20;28.10.2019;12:13 PM;44;1;0
6;28.10.2019;9:49 AM;44;0;0
10;28.10.2019;2:18 PM;44;1;1
6;29.10.2019;1:23 PM;44;0;0
16;28.10.2019;3:16 PM;44;1;0
